PBDB_id,GBDB_id,Access,Ref,Phylum,Class,Order,Family,Genus,open.nomenclature.genus.,species,sp_assignment,open.nomenclature.species.,confirmed_name,identified_name,Section,early_interval,formation,member,bed,letter,range,range_m,stg,stg_ass,metres_bottom,metres_top,lithology1,lithology2,Count
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,rectodorsata,TRUE,,Microcheilinella rectodorsata,Microcheilinella rectodorsata,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,shicheni,TRUE,,Microcheilinella shicheni,Microcheilinella shicheni,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,?,sp. B,TRUE,informal,Microcheilinella sp. B,Microcheilinella sp. B,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,subreniformis,TRUE,,Microcheilinella subreniformis,Microcheilinella subreniformis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,subreniformis,TRUE,,Microcheilinella subreniformis,Microcheilinella subreniformis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,venusta,TRUE,,Microcheilinella venusta,Microcheilinella venusta,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Pachydomellidae,Microcheilinella,,venusta,TRUE,,Microcheilinella venusta,Microcheilinella venusta,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
NA,34332,TRUE,"Wang, Y., S-Z Shen, C-Q Cao, C. Henderson, G-P Zhu, J-M Liu, and Y-L Xu. Re-study on the Wuchiapingian-Changhsingian Boundary section at Meishan, Changxing Zhejiang Province. Di ceng xue za zhi: Dicengxue zazhi 28, no. 1 (2004): 34.",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,,FALSE,,Nodosaria ,Nodosaria ,Meishan C,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,micrite,siliceous,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,netschajewi,TRUE,,Nodosaria netschajewi,Nodosaria netchajevi,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,micritic,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,netschajewi,TRUE,,Nodosaria netschajewi,Nodosaria netschajewi,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,sp.,FALSE,informal,Nodosaria sp.,Nodosaria sp.,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,sp.,FALSE,informal,Nodosaria sp.,Nodosaria sp.,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,sp.,FALSE,informal,Nodosaria sp.,Nodosaria sp.,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
17859,NA,TRUE,"Wang, Y., Shen Shuzhong, Cao Changqun, Wang Wei, Charles Henderson, and Jin Yugan. ""The Wuchiapingian–Changhsingian boundary (Upper Permian) at Meishan of Changxing County, South China."" Journal of Asian Earth Sciences 26, no. 6 (2006): 575-583.",Foraminifera,Nodosariata,,Protonodosariidae,Nodosaria,,sp.,FALSE,informal,Nodosaria sp.,Nodosaria sp.,Meishan C,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Orthobairdia,,exilimarginata,TRUE,,Orthobairdia exilimarginata,Orthobairdia exilimarginata,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Orthobairdia,,exilimarginata,TRUE,,Orthobairdia exilimarginata,Orthobairdia exilimarginata,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Orthobairdia,,insolens,TRUE,,Orthobairdia insolens,Orthobairdia insolens,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Chordata,Conodonta,Ozarkodinida,Spathognathodontidae,Ozarkodina,,tortilis,TRUE,,Ozarkodina tortilis,Ozarkodina tortilis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,micritic,1
17613,NA,TRUE,"He, W, Q Feng, S Gu, and Y Jin. ""Changxingian (Upper Permian) radiolarian fauna from Meishan D section, Changxing, Zhejiang, China, and its possible paleoecological significance."" Journal of Paleontology 79, no. 2 (2005): 209-218.",Radiolaria,Polycystina,Entactinaria,Entactiniidae,Paracopicyntra,,ziyunensis,TRUE,,Paracopicyntra ziyunensis,Paracopicyntra ziyunensis,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Paraparchites,,kansasensis,TRUE,,Paraparchites kansasensis,Paraparchites kansasensis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Paraparchites,,texanus,TRUE,,Paraparchites texanus,Paraparchites texanus,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Paraparchites,,texanus,TRUE,,Paraparchites texanus,Paraparchites texanus,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,,orbicularis,TRUE,,Paryphella orbicularis,Paryphella obicularia,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,stink,1
NA,34017,FALSE,Zhang L. Rui L. Zhou J. Zhuo L. Wang T. Yuan C. Wang K. Zhao J. Wang Y. X. Fengsheng. 1988. ???????????????????. Sinian-biostratigraphy of the lower Yangtze Peneplatfrom in Jiangsu region.,Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,,orbicularis,TRUE,,Paryphella orbicularis,Paryphella orbicularis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,micrite,stink,1
NA,34899,FALSE,,Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,,orbicularis,TRUE,,Paryphella orbicularis,Paryphella orbicularis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,asphaltene,1
39112,NA,TRUE,"Chen, Z-Q, and Z-T Liao. Brachiopod faunas across the Wuchiapingian-Changhsingian (Late Permian) boundary at the stratotype section and subsurface of Changxing area, South China.(With 5 figures and 1 table). Neues Jahrbuch fur Geologie und Palaontologie-Abhandlungen 11, no. 3 (2009): 315.",Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,,orbicularis,TRUE,,Paryphella orbicularis,Paryphella orbicularis,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
39112,NA,TRUE,"Chen, Z-Q, and Z-T Liao. Brachiopod faunas across the Wuchiapingian-Changhsingian (Late Permian) boundary at the stratotype section and subsurface of Changxing area, South China.(With 5 figures and 1 table). Neues Jahrbuch fur Geologie und Palaontologie-Abhandlungen 11, no. 3 (2009): 315.",Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,,orbicularis,TRUE,,Paryphella orbicularis,Paryphella orbicularis,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Petasobairdia,,bicornuta,TRUE,,Petasobairdia bicornuta,Petasobairdia bicornuta,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Petasobairdia,,nantongensis,TRUE,,Petasobairdia nantongensis,Petasobairdia nantongensis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Petasobairdia,,subnantongensis,TRUE,,Petasobairdia subnantongensis,Petasobairdia subnantongensis,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiocyprididae,Praepilatina,,texanus,TRUE,,Praepilatina texanus,Praepilatina texanus,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Geroiidae,Pseudacanthoscapha,,striatula,TRUE,,Pseudacanthoscapha striatula,Pseudocanthoscapha striatula,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Nodosariata,Nodosariida,Nodosariidae,Pseudonodosaria,,conicula,TRUE,,Pseudonodosaria conicula,Pseudoglandulina conicula,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Healdiidae,Reversocypris,,permiana,TRUE,,Reversocypris permiana,Reversocypris permiana,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Foraminifera,Lagenida,Robuloidacea,Robuloididae,Robuloides,,sp.,TRUE,informal,Robuloides sp.,Robuloides sp.,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Samarella,,meishanella,TRUE,,Samarella meishanella,Samarella meishanella,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Samarella,,victori,TRUE,,Samarella victori,Samarella victori,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Palaeocopida,Paraparchitidae,Shemonaella,,sp. 1,TRUE,informal,Shemonaella sp. 1,Shemonaella sp. 1,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Palaeocopida,Aparchitidae,Shleesha,,sp. 1,TRUE,informal,Shleesha sp. 1,Shleesha sp. 1,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Bairdiocyprididae,Silenites,?,sasakwaformis,TRUE,,Silenites sasakwaformis,Silenites sasakwaformis,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
33840,NA,TRUE,"Crasquin S, M-B Forel, Feng Q, Yuan A, F Baudin & P-Y Collin. 2010, Ostracods (Crustacea) through the Permian-Triassic boundary in South China: the Meishan stratotype (Zhejiang Province). Journal of Systematic Palaeontology  Vol. 8",Arthropoda,Ostracoda,Podocopida,Bairdiocyprididae,Silenites,,sp. A,TRUE,informal,Silenites sp. A,Silenites sp. A,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
17613,NA,TRUE,"He, W, Q Feng, S Gu, and Y Jin. ""Changxingian (Upper Permian) radiolarian fauna from Meishan D section, Changxing, Zhejiang, China, and its possible paleoecological significance."" Journal of Paleontology 79, no. 2 (2005): 209-218.",Radiolaria,Polycystina,Entactinaria,Entactiniidae,Stigmosphaerostylus,,itsukaichiensis,TRUE,,Stigmosphaerostylus itsukaichiensis,Stigmosphaerostylus itsukaichiensis,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
17613,NA,TRUE,"He, W, Q Feng, S Gu, and Y Jin. ""Changxingian (Upper Permian) radiolarian fauna from Meishan D section, Changxing, Zhejiang, China, and its possible paleoecological significance."" Journal of Paleontology 79, no. 2 (2005): 209-218.",Radiolaria,Polycystina,Latentifistularia,Tetratormentidae,Tetragregnon,,sp.,TRUE,informal,Tetragregnon sp.,Tetragregnon sp.,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
17613,NA,TRUE,"He, W, Q Feng, S Gu, and Y Jin. ""Changxingian (Upper Permian) radiolarian fauna from Meishan D section, Changxing, Zhejiang, China, and its possible paleoecological significance."" Journal of Paleontology 79, no. 2 (2005): 209-218.",Radiolaria,Polycystina,Entactinaria,Tetrentactiniidae,Triaenosphaera,,sp.,TRUE,informal,Triaenosphaera sp.,Triaenosphaera sp.,Meishan D,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Healdiidae,Waylandella,,sp.,TRUE,informal,Waylandella sp.,Waylandella sp.,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,,,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Chordata,Conodonta,Ozarkodinida,Spathognathodontidae,Wurmiella ,,decrescens,TRUE,,Wurmiella  decrescens,Prioniodella decrescens,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,stink,1
NA,34899,FALSE,,Chordata,Conodonta,Ozarkodinida,Spathognathodontidae,Wurmiella ,,decrescens,TRUE,,Wurmiella  decrescens,Prioniodella decrescens,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,asphaltene,1
NA,688,FALSE,"Zhao J. K., Sheng J. Z., Yao Z.Q., Liang X.L., Chen C.Z., Rui L., Liao Z.T. 1981. The Changhsingian and the Permian-Triassic boundary in South China. Bulletin of the Nanjing Institute of Geology and Paleontology 2, 1-112.",Chordata,Conodonta,Ozarkodinida,Spathognathodontidae,Wurmiella ,,prioniodellides,TRUE,,Wurmiella  prioniodellides,Prioniodella prioniodellides,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,stink,1
NA,34899,FALSE,,Chordata,Conodonta,Ozarkodinida,Spathognathodontidae,Wurmiella ,,prioniodellides,TRUE,,Wurmiella  prioniodellides,Prioniodella prioniodellides,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,asphaltene,1
13055,34954,FALSE,"Yin, H. ""The Meishan section, candidate of the global stratotype section and point of Permian-Triassic boundary."" The Palaeozoic-Mesozoic boundary, Candidate of the Global Stratotype Section and Point of the Permian-Triassic Boundary (1996).",Chordata,Conodonta,Ozarkodinida,,Xaniognathus,,elongatus,TRUE,,Xaniognathus elongatus,Xaniognathus elongatus,Meishan,Changhsingian,Changxing,Baoqing,11,,FALSE,,12,TRUE,11.88,15.75,limestone,micritic,1
NA,NA,TRUE,"Sheng, J-Z., Chen, C-Z., Wang, Y-G., Lin, R., Liao, Z-T., Yuji, B., Ken-ichi, I., Nakazawa, K., Nakamura, K. 1984. Permian-Triassic boundary in the middle and eastern Tethys. Jour. Fac. Sci., Hokkaido Univ., Ser IV, 21 (1), 133-181,",Chordata,Conodonta,Ozarkodinida,,Xaniognathus,,elongatus,TRUE,,Xaniognathus elongatus,Xaniognathus elongatus,Meishan D,Changhsingian,Changxing,Baoqing,Nov-13,,TRUE,lower,12,TRUE,11.88,15.75,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiidae,Abrobairdia,,bitubera,TRUE,,Abrobairdia bitubera,Abrobairdia bitubera,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Acratiidae,Acratia,,subfusiformis,TRUE,,Acratia subfusiformis,Acratia subfusiformis,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Podocopida,Bairdiocyprididae,Arcuaria,,angulata,TRUE,,Arcuaria angulata,Arcuaria angulata,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Kirkbyidae,Aurikirkbya,,alta,TRUE,,Aurikirkbya alta,Aurikirkbya alta,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Kirkbyidae,Aurikirkbya,,alta,TRUE,,Aurikirkbya alta,Aurikirkbya alta,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
29633,NA,FALSE,"Shi C. G. and Chen D. Q. 1987. The Changhsingian ostracodes from Meishan, Changxing, Zhejiang. Stratigraphy and Palaeontology of Systemic Boundaries in China: Permian and Triassic Boundary 1:23-80",Arthropoda,Ostracoda,Palaeocopida,Kirkbyidae,Aurikirkbya,,alta,TRUE,,Aurikirkbya alta,Aurikirkbya alta,Meishan,Changhsingian,Changxing,Baoqing,09-Dec,,TRUE,upper,13,TRUE,15.75,17.68,,,1
